WorkerId,Input.list,Answer.English,Answer.country,Type,PresentationOrder,AnswerChoice,Item,LongWord,Cond,First,Experiment,list,ShortWord,PickedShort
A3GACPNP0L91IH,21,yes,USA,AnswerChoice,45,1,9,hippopotamus,supp,shortfirst,LongShort,21,hippo,1.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,45,1,2,bicycle,supp,longfirst,LongShort,22,bike,0.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,45,1,32,Coca-Cola,supp,shortfirst,LongShort,23,Coke,1.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,45,2,32,Coca-Cola,neut,longfirst,LongShort,26,Coke,1.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,45,1,11,chimpanzee,supp,shortfirst,LongShort,28,chimp,1.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,45,2,7,fraternity,neut,shortfirst,LongShort,29,frat,0.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,45,2,29,Labrador,neut,shortfirst,LongShort,33,Lab,0.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,45,1,22,carbohydrates,supp,shortfirst,LongShort,36,carbs,1.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,45,2,16,telephone,neut,longfirst,LongShort,40,phone,1.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,45,2,29,Labrador,neut,shortfirst,LongShort,41,Lab,0.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,45,2,9,hippopotamus,supp,longfirst,LongShort,42,hippo,1.0
ANGY6I5B3TCCH,43,yes,USA,AnswerChoice,45,1,36,quadriceps,supp,shortfirst,LongShort,43,quads,1.0
A21IV2S1M46B7S,45,yes,USA,AnswerChoice,45,1,5,memorandum,supp,shortfirst,LongShort,45,memo,1.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,45,1,1,mathematics,neut,shortfirst,LongShort,48,math,1.0
A3OZ8KF0HWSVWK,50,yes,USA,AnswerChoice,45,2,32,Coca-Cola,neut,longfirst,LongShort,50,Coke,1.0
A3RTDA6X7O17DV,51,yes,USA,AnswerChoice,45,1,9,hippopotamus,neut,shortfirst,LongShort,51,hippo,1.0
AL6JCGFMIXINH,55,yes,USA,AnswerChoice,45,1,9,hippopotamus,neut,shortfirst,LongShort,55,hippo,1.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,45,1,16,telephone,neut,shortfirst,LongShort,59,phone,1.0
A8E34U9XG2WX7,2,yes,USA,AnswerChoice,46,2,11,chimpanzee,neut,shortfirst,LongShort,2,chimp,0.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,46,1,6,photograph,neut,longfirst,LongShort,5,photo,0.0
A2OH5YI49YW305,8,yes,USA,AnswerChoice,46,2,18,undergraduate,supp,longfirst,LongShort,8,undergrad,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,46,1,29,Labrador,neut,longfirst,LongShort,10,Lab,0.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,46,1,9,hippopotamus,neut,shortfirst,LongShort,11,hippo,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,46,2,10,rhinoceros,supp,longfirst,LongShort,12,rhino,1.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,46,1,19,kilogram,supp,longfirst,LongShort,13,kilo,0.0
A2NY4882G47O1C,14,yes,USA,AnswerChoice,46,2,31,mayonnaise,supp,shortfirst,LongShort,14,mayo,0.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,46,2,4,dormitory,neut,longfirst,LongShort,18,dorm,1.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,46,1,15,cockroach,neut,longfirst,LongShort,19,roach,0.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,46,1,19,kilogram,supp,shortfirst,LongShort,20,kilo,1.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,46,1,11,chimpanzee,neut,longfirst,LongShort,23,chimp,0.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,46,2,6,photograph,neut,shortfirst,LongShort,24,photo,0.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,46,1,14,saxophone,neut,longfirst,LongShort,26,sax,0.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,46,1,31,mayonnaise,neut,shortfirst,LongShort,28,mayo,1.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,46,2,3,examination,supp,longfirst,LongShort,29,exam,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,46,1,32,Coca-Cola,supp,shortfirst,LongShort,31,Coke,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,46,1,34,veterinarian,neut,longfirst,LongShort,32,vet,0.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,46,1,30,identification,supp,shortfirst,LongShort,33,ID,1.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,46,1,25,gasoline,supp,shortfirst,LongShort,35,gas,1.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,46,1,31,mayonnaise,neut,shortfirst,LongShort,36,mayo,1.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,46,2,32,Coca-Cola,supp,longfirst,LongShort,40,Coke,1.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,46,2,40,United Nations,supp,longfirst,LongShort,41,UN,1.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,46,1,29,Labrador,neut,longfirst,LongShort,42,Lab,0.0
AL12RG9EJZ60,44,yes,USA,AnswerChoice,46,2,18,undergraduate,supp,longfirst,LongShort,44,undergrad,1.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,46,1,21,television,supp,shortfirst,LongShort,47,TV,1.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,46,1,9,hippopotamus,supp,shortfirst,LongShort,49,hippo,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,46,1,13,limousine,neut,longfirst,LongShort,53,limo,0.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,46,1,35,hamburger,supp,shortfirst,LongShort,58,burger,1.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,46,1,32,Coca-Cola,supp,shortfirst,LongShort,59,Coke,1.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,46,2,31,mayonnaise,neut,shortfirst,LongShort,60,mayo,0.0
A8E34U9XG2WX7,2,yes,USA,AnswerChoice,47,2,8,refrigerator,neut,shortfirst,LongShort,2,fridge,0.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,47,2,31,mayonnaise,supp,longfirst,LongShort,3,mayo,1.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,47,2,10,rhinoceros,neut,shortfirst,LongShort,5,rhino,0.0
A1JTU5PKYFLGB,6,yes,USA,AnswerChoice,47,2,12,pornography,supp,longfirst,LongShort,6,porn,1.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,47,2,3,examination,neut,longfirst,LongShort,7,exam,1.0
A2OH5YI49YW305,8,yes,USA,AnswerChoice,47,2,14,saxophone,supp,longfirst,LongShort,8,sax,1.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,47,1,9,hippopotamus,supp,shortfirst,LongShort,9,hippo,1.0
A3HOBJ4PJUOCUN,15,yes,USA,AnswerChoice,47,1,33,milkshake,neut,longfirst,LongShort,15,shake,0.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,47,1,26,United Kingdom,supp,shortfirst,LongShort,16,UK,1.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,47,1,15,cockroach,supp,longfirst,LongShort,17,roach,0.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,47,2,17,referee,supp,shortfirst,LongShort,18,ref,0.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,47,2,9,hippopotamus,supp,longfirst,LongShort,22,hippo,1.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,47,2,33,milkshake,supp,shortfirst,LongShort,24,shake,0.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,47,2,39,United States,neut,longfirst,LongShort,29,US,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,47,2,12,pornography,neut,shortfirst,LongShort,31,porn,0.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,47,2,18,undergraduate,neut,shortfirst,LongShort,33,undergrad,0.0
AX92Z8EH3K0YC,34,yes,USA,AnswerChoice,47,2,15,cockroach,neut,shortfirst,LongShort,34,roach,0.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,47,1,16,telephone,supp,shortfirst,LongShort,37,phone,1.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,47,2,15,cockroach,neut,shortfirst,LongShort,38,roach,0.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,47,2,26,United Kingdom,neut,longfirst,LongShort,39,UK,1.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,47,1,3,examination,neut,shortfirst,LongShort,42,exam,1.0
AL12RG9EJZ60,44,yes,USA,AnswerChoice,47,1,26,United Kingdom,supp,shortfirst,LongShort,44,UK,1.0
A21IV2S1M46B7S,45,yes,USA,AnswerChoice,47,1,32,Coca-Cola,neut,shortfirst,LongShort,45,Coke,1.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,47,1,33,milkshake,neut,longfirst,LongShort,47,shake,0.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,47,1,15,cockroach,supp,shortfirst,LongShort,48,roach,1.0
A3RTDA6X7O17DV,51,yes,USA,AnswerChoice,47,2,40,United Nations,neut,longfirst,LongShort,51,UN,1.0
AEPZVX2TC4E7Z,52,yes,USA,AnswerChoice,47,1,8,refrigerator,supp,shortfirst,LongShort,52,fridge,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,47,1,17,referee,neut,longfirst,LongShort,53,ref,0.0
A3MIT5KYEFRGAN,56,yes,USA,AnswerChoice,47,2,16,telephone,neut,longfirst,LongShort,56,phone,1.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,47,2,10,rhinoceros,neut,shortfirst,LongShort,57,rhino,0.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,47,2,14,saxophone,supp,longfirst,LongShort,60,sax,1.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,48,1,17,referee,neut,longfirst,LongShort,1,ref,0.0
A8E34U9XG2WX7,2,yes,USA,AnswerChoice,48,2,4,dormitory,neut,longfirst,LongShort,2,dorm,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,48,1,36,quadriceps,supp,shortfirst,LongShort,3,quads,1.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,48,1,36,quadriceps,neut,shortfirst,LongShort,5,quads,1.0
A1JTU5PKYFLGB,6,yes,USA,AnswerChoice,48,1,3,examination,neut,shortfirst,LongShort,6,exam,1.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,48,1,2,bicycle,neut,shortfirst,LongShort,7,bike,1.0
A2OH5YI49YW305,8,yes,USA,AnswerChoice,48,2,9,hippopotamus,neut,longfirst,LongShort,8,hippo,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,48,2,4,dormitory,supp,longfirst,LongShort,12,dorm,1.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,48,1,18,undergraduate,neut,shortfirst,LongShort,13,undergrad,1.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,48,1,22,carbohydrates,supp,shortfirst,LongShort,16,carbs,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,48,1,18,undergraduate,supp,longfirst,LongShort,20,undergrad,0.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,48,2,35,hamburger,supp,shortfirst,LongShort,22,burger,0.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,48,2,27,microphone,neut,shortfirst,LongShort,23,mic,0.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,48,1,39,United States,neut,shortfirst,LongShort,24,US,1.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,48,1,8,refrigerator,supp,longfirst,LongShort,25,fridge,0.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,48,1,3,examination,supp,shortfirst,LongShort,28,exam,1.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,48,2,19,kilogram,neut,shortfirst,LongShort,30,kilo,0.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,48,1,39,United States,neut,shortfirst,LongShort,32,US,1.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,48,1,15,cockroach,neut,longfirst,LongShort,35,roach,0.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,48,1,38,emergency room,neut,longfirst,LongShort,36,ER,0.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,48,1,9,hippopotamus,supp,shortfirst,LongShort,37,hippo,1.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,48,1,11,chimpanzee,neut,longfirst,LongShort,39,chimp,0.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,48,1,36,quadriceps,neut,shortfirst,LongShort,41,quads,1.0
ANGY6I5B3TCCH,43,yes,USA,AnswerChoice,48,2,35,hamburger,supp,longfirst,LongShort,43,burger,1.0
A21IV2S1M46B7S,45,yes,USA,AnswerChoice,48,2,28,laboratory,neut,longfirst,LongShort,45,lab,1.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,48,2,23,advertisement,neut,longfirst,LongShort,48,ad,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,48,1,39,United States,neut,longfirst,LongShort,53,US,0.0
AL6JCGFMIXINH,55,yes,USA,AnswerChoice,48,1,24,air-conditioning,supp,longfirst,LongShort,55,A/C,0.0
A3MIT5KYEFRGAN,56,yes,USA,AnswerChoice,48,1,34,veterinarian,neut,longfirst,LongShort,56,vet,0.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,48,2,9,hippopotamus,supp,longfirst,LongShort,58,hippo,1.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,48,1,35,hamburger,neut,shortfirst,LongShort,60,burger,1.0
A8E34U9XG2WX7,2,yes,USA,AnswerChoice,49,2,12,pornography,supp,longfirst,LongShort,2,porn,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,49,2,8,refrigerator,neut,longfirst,LongShort,3,fridge,1.0
A1JTU5PKYFLGB,6,yes,USA,AnswerChoice,49,1,13,limousine,supp,shortfirst,LongShort,6,limo,1.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,49,1,24,air-conditioning,supp,longfirst,LongShort,7,A/C,0.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,49,1,37,quadrangle,neut,shortfirst,LongShort,10,quad,1.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,49,2,28,laboratory,supp,longfirst,LongShort,11,lab,1.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,49,1,5,memorandum,supp,shortfirst,LongShort,13,memo,1.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,49,2,20,chemotherapy,neut,longfirst,LongShort,17,chemo,1.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,49,1,7,fraternity,neut,longfirst,LongShort,18,frat,0.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,49,1,25,gasoline,supp,shortfirst,LongShort,19,gas,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,49,2,35,hamburger,neut,shortfirst,LongShort,20,burger,0.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,49,1,26,United Kingdom,neut,longfirst,LongShort,23,UK,0.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,49,2,21,television,neut,longfirst,LongShort,30,TV,1.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,49,2,35,hamburger,supp,longfirst,LongShort,35,burger,1.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,49,2,32,Coca-Cola,neut,longfirst,LongShort,38,Coke,1.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,49,2,30,identification,neut,longfirst,LongShort,40,ID,1.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,49,1,24,air-conditioning,neut,longfirst,LongShort,41,A/C,0.0
A21IV2S1M46B7S,45,yes,USA,AnswerChoice,49,1,31,mayonnaise,neut,longfirst,LongShort,45,mayo,0.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,49,1,8,refrigerator,neut,longfirst,LongShort,47,fridge,0.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,49,1,15,cockroach,supp,longfirst,LongShort,49,roach,0.0
A3OZ8KF0HWSVWK,50,yes,USA,AnswerChoice,49,1,11,chimpanzee,neut,shortfirst,LongShort,50,chimp,1.0
AEPZVX2TC4E7Z,52,yes,USA,AnswerChoice,49,1,27,microphone,neut,longfirst,LongShort,52,mic,0.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,49,1,1,mathematics,neut,longfirst,LongShort,53,math,0.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,49,2,14,saxophone,supp,shortfirst,LongShort,59,sax,0.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,5,2,1,mathematics,neut,longfirst,LongShort,5,math,1.0
A1JTU5PKYFLGB,6,yes,USA,AnswerChoice,5,2,34,veterinarian,supp,longfirst,LongShort,6,vet,1.0
A3HOBJ4PJUOCUN,15,yes,USA,AnswerChoice,5,1,29,Labrador,supp,shortfirst,LongShort,15,Lab,1.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,5,2,1,mathematics,neut,shortfirst,LongShort,16,math,0.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,5,2,29,Labrador,neut,shortfirst,LongShort,17,Lab,0.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,5,2,32,Coca-Cola,neut,longfirst,LongShort,18,Coke,1.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,5,1,32,Coca-Cola,supp,shortfirst,LongShort,19,Coke,1.0
A3GACPNP0L91IH,21,yes,USA,AnswerChoice,5,2,18,undergraduate,neut,shortfirst,LongShort,21,undergrad,0.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,5,2,40,United Nations,neut,shortfirst,LongShort,26,UN,0.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,5,2,12,pornography,neut,longfirst,LongShort,28,porn,1.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,5,1,32,Coca-Cola,neut,longfirst,LongShort,30,Coke,0.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,5,2,1,mathematics,supp,longfirst,LongShort,31,math,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,5,1,22,carbohydrates,supp,shortfirst,LongShort,32,carbs,1.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,5,2,22,carbohydrates,supp,longfirst,LongShort,33,carbs,1.0
AX92Z8EH3K0YC,34,yes,USA,AnswerChoice,5,2,10,rhinoceros,neut,longfirst,LongShort,34,rhino,1.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,5,2,34,veterinarian,neut,longfirst,LongShort,36,vet,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,5,2,37,quadrangle,supp,longfirst,LongShort,37,quad,1.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,5,2,9,hippopotamus,supp,longfirst,LongShort,38,hippo,1.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,5,2,23,advertisement,neut,shortfirst,LongShort,39,ad,0.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,5,1,12,pornography,neut,longfirst,LongShort,40,porn,0.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,5,1,6,photograph,supp,shortfirst,LongShort,42,photo,1.0
ANGY6I5B3TCCH,43,yes,USA,AnswerChoice,5,1,38,emergency room,neut,shortfirst,LongShort,43,ER,1.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,5,2,18,undergraduate,supp,longfirst,LongShort,48,undergrad,1.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,5,2,14,saxophone,neut,shortfirst,LongShort,49,sax,0.0
A3RTDA6X7O17DV,51,yes,USA,AnswerChoice,5,2,29,Labrador,supp,shortfirst,LongShort,51,Lab,0.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,5,1,26,United Kingdom,supp,longfirst,LongShort,53,UK,0.0
A3MIT5KYEFRGAN,56,yes,USA,AnswerChoice,5,2,25,gasoline,supp,longfirst,LongShort,56,gas,1.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,5,2,14,saxophone,neut,shortfirst,LongShort,57,sax,0.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,5,1,7,fraternity,neut,longfirst,LongShort,58,frat,0.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,50,1,7,fraternity,neut,shortfirst,LongShort,1,frat,1.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,50,1,11,chimpanzee,supp,longfirst,LongShort,5,chimp,0.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,50,1,36,quadriceps,neut,shortfirst,LongShort,9,quads,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,50,2,34,veterinarian,supp,longfirst,LongShort,10,vet,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,50,1,38,emergency room,neut,longfirst,LongShort,20,ER,0.0
A3GACPNP0L91IH,21,yes,USA,AnswerChoice,50,2,37,quadrangle,supp,longfirst,LongShort,21,quad,1.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,50,2,7,fraternity,neut,longfirst,LongShort,22,frat,1.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,50,2,3,examination,neut,longfirst,LongShort,23,exam,1.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,50,1,18,undergraduate,supp,longfirst,LongShort,24,undergrad,0.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,50,1,18,undergraduate,neut,shortfirst,LongShort,25,undergrad,1.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,50,1,1,mathematics,supp,shortfirst,LongShort,26,math,1.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,50,2,4,dormitory,neut,longfirst,LongShort,30,dorm,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,50,2,9,hippopotamus,neut,longfirst,LongShort,32,hippo,1.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,50,1,35,hamburger,neut,longfirst,LongShort,33,burger,0.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,50,1,37,quadrangle,neut,shortfirst,LongShort,38,quad,1.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,50,2,35,hamburger,supp,longfirst,LongShort,39,burger,1.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,50,1,15,cockroach,supp,shortfirst,LongShort,40,roach,1.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,50,1,31,mayonnaise,neut,longfirst,LongShort,41,mayo,0.0
ANGY6I5B3TCCH,43,yes,USA,AnswerChoice,50,1,2,bicycle,neut,shortfirst,LongShort,43,bike,1.0
A21IV2S1M46B7S,45,yes,USA,AnswerChoice,50,1,2,bicycle,supp,shortfirst,LongShort,45,bike,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,50,2,33,milkshake,neut,shortfirst,LongShort,46,shake,0.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,50,1,26,United Kingdom,neut,longfirst,LongShort,47,UK,0.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,50,1,16,telephone,neut,longfirst,LongShort,48,phone,0.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,50,1,30,identification,supp,shortfirst,LongShort,49,ID,1.0
A3OZ8KF0HWSVWK,50,yes,USA,AnswerChoice,50,1,29,Labrador,neut,longfirst,LongShort,50,Lab,0.0
AEPZVX2TC4E7Z,52,yes,USA,AnswerChoice,50,2,25,gasoline,supp,longfirst,LongShort,52,gas,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,50,1,24,air-conditioning,neut,longfirst,LongShort,53,A/C,0.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,50,2,17,referee,supp,shortfirst,LongShort,54,ref,0.0
AL6JCGFMIXINH,55,yes,USA,AnswerChoice,50,2,39,United States,supp,longfirst,LongShort,55,US,1.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,50,2,26,United Kingdom,supp,longfirst,LongShort,57,UK,1.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,50,1,38,emergency room,neut,shortfirst,LongShort,59,ER,1.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,50,2,32,Coca-Cola,supp,longfirst,LongShort,60,Coke,1.0
A8E34U9XG2WX7,2,yes,USA,AnswerChoice,51,1,6,photograph,supp,shortfirst,LongShort,2,photo,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,51,2,18,undergraduate,supp,shortfirst,LongShort,3,undergrad,0.0
A1JTU5PKYFLGB,6,yes,USA,AnswerChoice,51,2,2,bicycle,supp,longfirst,LongShort,6,bike,1.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,51,1,4,dormitory,supp,shortfirst,LongShort,7,dorm,1.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,51,1,34,veterinarian,supp,shortfirst,LongShort,9,vet,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,51,1,6,photograph,supp,shortfirst,LongShort,10,photo,1.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,51,2,29,Labrador,neut,shortfirst,LongShort,13,Lab,0.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,51,1,38,emergency room,neut,longfirst,LongShort,16,ER,0.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,51,2,35,hamburger,supp,longfirst,LongShort,19,burger,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,51,1,7,fraternity,supp,longfirst,LongShort,20,frat,0.0
A3GACPNP0L91IH,21,yes,USA,AnswerChoice,51,2,8,refrigerator,supp,longfirst,LongShort,21,fridge,1.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,51,2,16,telephone,supp,longfirst,LongShort,22,phone,1.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,51,1,1,mathematics,neut,shortfirst,LongShort,24,math,1.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,51,2,35,hamburger,supp,shortfirst,LongShort,26,burger,0.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,51,2,15,cockroach,neut,shortfirst,LongShort,30,roach,0.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,51,2,17,referee,supp,longfirst,LongShort,35,ref,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,51,1,28,laboratory,neut,longfirst,LongShort,37,lab,0.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,51,2,19,kilogram,neut,shortfirst,LongShort,38,kilo,0.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,51,2,8,refrigerator,neut,longfirst,LongShort,39,fridge,1.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,51,1,19,kilogram,supp,longfirst,LongShort,41,kilo,0.0
